
CONFIG EVALUATION WITH CRITERIA:1*train-uUB-mae + 1*test-uUB-qloss0.95 (shown are averages)
------------------------------
            eval-loss   lower-CI    upper-CI  n-seeds  train-mae  train-uUB-mae  train-time_min  test-qloss0  test-uUB-qloss0  test-qloss0.6  test-uUB-qloss0.6  test-qloss0.75  test-uUB-qloss0.75  test-qloss0.9  test-uUB-qloss0.9  test-qloss0.95  test-uUB-qloss0.95  test-qloss1  test-uUB-qloss1
config151        LSVM    regional           1024             0              50  admissible_random_uniform         MVNN          13    1950  4.888468e-08   torch.nn.SmoothL1Loss(beta=1 / 64)  0.003852                  1                96      [96, 1]      0.650167            0.780505      Adam        0.001749     96       1  0.004149     234.161542  113.709927      custom    [0, 1]         False  1.168411  0.037690    0.05       0.05                0.1                False
config257        LSVM    regional           1024             0              50  admissible_random_uniform         MVNN          25    3750  3.026175e-06   torch.nn.SmoothL1Loss(beta=1 / 64)  0.004356                  3                16      [16, 3]      0.053984            0.790384      Adam        0.020026    160       1  0.003931     229.270376   94.631695      custom    [0, 1]         False  1.712744  0.021404    0.05       0.05                0.1                False
config69         LSVM    regional           1024             0              50  admissible_random_uniform         MVNN          13    2080  1.396890e-08  torch.nn.SmoothL1Loss(beta=1 / 128)  0.004779                  2                32      [32, 2]      0.592202            0.784740      Adam        0.000440    432       1  0.000055     192.175856  195.966060      custom    [0, 1]          True  1.340765  0.032875    0.05       0.05                0.1                False
config296        LSVM    regional           1024             0              50  admissible_random_uniform         MVNN          13    1300  1.396976e-07  torch.nn.SmoothL1Loss(beta=1 / 128)  0.006327                  1                96      [96, 1]      0.783667            0.979138      Adam        0.000042    400       1  0.454794      78.922553  202.770115      custom    [0, 1]         False  1.956757  0.048406    0.05       0.05                0.1                False
config239        LSVM    regional           1024             0              50  admissible_random_uniform         MVNN          50    7000  6.285574e-08   torch.nn.SmoothL1Loss(beta=1 / 32)  0.006548                  2                32      [32, 2]      0.726009            0.816624      Adam        0.002856    368       1  0.000013      88.628998   83.782748      custom    [0, 1]         False  1.306901  0.089158    0.05       0.05                0.1                 True
config50         LSVM    regional           1024             0              50  admissible_random_uniform         MVNN          25    3750  8.997429e-09   torch.nn.SmoothL1Loss(beta=1 / 64)  0.009018                  3                16      [16, 3]      0.146405            0.835707      Adam        0.000038    208       1  0.001258      64.441068   94.661280      custom    [0, 1]         False  1.942391  0.020328    0.05       0.05                0.1                 True
config421        LSVM    regional           1024             0              50  admissible_random_uniform         MVNN          25    2500  5.235262e-06   torch.nn.SmoothL1Loss(beta=1 / 32)  0.008941                  2                32      [32, 2]      0.680683            0.766936      Adam        0.219935    496       1  0.000144      88.118991  213.057433      custom    [0, 1]         False  1.422639  0.080026    0.05       0.05                0.1                False
config152        LSVM    regional           1024             0              50  admissible_random_uniform         MVNN          13    1430  2.094818e-07  torch.nn.SmoothL1Loss(beta=1 / 128)  0.001274                  1                96      [96, 1]      0.740914            0.918059      Adam        0.006709    304       1  0.030564     232.303281  102.194283      custom    [0, 1]         False  1.475180  0.063752    0.05       0.05                0.1                 True
config309        LSVM    regional           1024             0              50  admissible_random_uniform         MVNN          50    5500  3.691487e-09   torch.nn.SmoothL1Loss(beta=1 / 32)  0.005873                  2                32      [32, 2]      0.289576            0.759429      Adam        0.000002    400       1  0.056771      71.687006   96.888211      custom    [0, 1]         False  1.594307  0.040266    0.05       0.05                0.1                 True
config9          LSVM    regional           1024             0              50  admissible_random_uniform         MVNN          50    4500  2.014594e-09   torch.nn.SmoothL1Loss(beta=1 / 64)  0.004790                  3                16      [16, 3]      0.623484            0.775478      Adam        0.000244    336       1  0.250904     142.504272   80.469531      custom    [0, 1]         False  1.161774  0.137179    0.05       0.05                0.1                 True
config253        LSVM    regional           1024             0              50  admissible_random_uniform         MVNN          25    3500  1.779605e-05   torch.nn.SmoothL1Loss(beta=1 / 64)  0.003050                  1                96      [96, 1]      0.190852            0.939961      Adam        0.671154    400       1  0.010473     248.037672  104.933592      custom    [0, 1]         False  1.928240  0.086923    0.05       0.05                0.1                False
config99         LSVM    regional           1024             0              50  admissible_random_uniform         MVNN          13    1170  1.111893e-07   torch.nn.SmoothL1Loss(beta=1 / 64)  0.007155                  2                32      [32, 2]      0.390204            0.799695      Adam        0.016527    352       1  0.000053     159.749371  109.022801      custom    [0, 1]         False  1.829177  0.110304    0.05       0.05                0.1                 True
config29         LSVM    regional           1024             0              50  admissible_random_uniform         MVNN          50    6500  2.689853e-10   torch.nn.SmoothL1Loss(beta=1 / 32)  0.003915                  2                32      [32, 2]      0.173793            0.940420      Adam        0.017594    288       1  0.000113     183.613041  106.116748      custom    [0, 1]          True  1.985540  0.127032    0.05       0.05                0.1                 True
config500        LSVM    regional           1024             0              50  admissible_random_uniform         MVNN          50    6000  8.323248e-08   torch.nn.SmoothL1Loss(beta=1 / 64)  0.008443                  3                16      [16, 3]      0.231201            0.851239      Adam        0.000461     64       1  0.002416      91.553380  216.120407      custom    [0, 1]          True  1.838968  0.089821    0.05       0.05                0.1                 True
config193        LSVM    regional           1024             0              50  admissible_random_uniform         MVNN          13    1690  4.331828e-10   torch.nn.SmoothL1Loss(beta=1 / 64)  0.001174                  2                32      [32, 2]      0.599747            0.921824      Adam        0.152673    304       1  0.002034     146.564713  133.527728      custom    [0, 1]          True  1.305469  0.136721    0.05       0.05                0.1                 True
config406        LSVM    regional           1024             0              50  admissible_random_uniform         MVNN          25    4000  2.940532e-09   torch.nn.SmoothL1Loss(beta=1 / 32)  0.007195                  2                32      [32, 2]      0.293318            0.756232      Adam        0.222856    128       1  0.000252     131.480547  142.382864      custom    [0, 1]          True  1.924086  0.056344    0.05       0.05                0.1                False
config361        LSVM    regional           1024             0              50  admissible_random_uniform         MVNN          50    6000  2.532122e-05   torch.nn.SmoothL1Loss(beta=1 / 64)  0.009882                  2                32      [32, 2]      0.502001            0.833736      Adam        0.622435    256       1  0.000942     109.059273   67.276262      custom    [0, 1]          True  1.915212  0.021828    0.05       0.05                0.1                False
config30         LSVM    regional           1024             0              50  admissible_random_uniform         MVNN          50    6000  1.497363e-06  torch.nn.SmoothL1Loss(beta=1 / 128)  0.007828                  2                32      [32, 2]      0.722451            0.806493      Adam        0.005253    128       1  0.000024     136.278586  185.821984      custom    [0, 1]          True  1.088878  0.022723    0.05       0.05                0.1                False
config432        LSVM    regional           1024             0              50  admissible_random_uniform         MVNN          13    1430  5.288089e-07   torch.nn.SmoothL1Loss(beta=1 / 64)  0.001806                  1                96      [96, 1]      0.552835            0.984877      Adam        0.003350    432       1  0.009547      92.991898  145.763977      custom    [0, 1]         False  1.847701  0.042993    0.05       0.05                0.1                False
config144        LSVM    regional           1024             0              50  admissible_random_uniform         MVNN          50    7500  4.363103e-05  torch.nn.SmoothL1Loss(beta=1 / 128)  0.005080                  2                32      [32, 2]      0.672231            0.843666      Adam        0.410353    496       1  0.000802     195.370399  105.983374      custom    [0, 1]         False  1.447047  0.024741    0.05       0.05                0.1                 True
config12         LSVM    regional           1024             0              50  admissible_random_uniform         MVNN          25    2500  3.275553e-07   torch.nn.SmoothL1Loss(beta=1 / 32)  0.006186                  3                16      [16, 3]      0.163282            0.859569      Adam        0.009222    160       1  0.013211     127.818246   97.274546      custom    [0, 1]          True  1.480872  0.091415    0.05       0.05                0.1                 True
config79         LSVM    regional           1024             0              50  admissible_random_uniform         MVNN          25    2750  5.164147e-09   torch.nn.SmoothL1Loss(beta=1 / 64)  0.001669                  1                96      [96, 1]      0.375894            0.973145      Adam        0.007182    144       1  0.034236      75.092663  122.702471      custom    [0, 1]          True  1.346128  0.127274    0.05       0.05                0.1                False
config446        LSVM    regional           1024             0              50  admissible_random_uniform         MVNN          50    8000  3.161333e-09   torch.nn.SmoothL1Loss(beta=1 / 32)  0.005740                  3                16      [16, 3]      0.363297            0.834112      Adam        0.276607    192       1  0.076101     120.977964  120.174542      custom    [0, 1]         False  1.699736  0.032095    0.05       0.05                0.1                False
config37         LSVM    regional           1024             0              50  admissible_random_uniform         MVNN          50    7000  7.381713e-09   torch.nn.SmoothL1Loss(beta=1 / 32)  0.002145                  2                32      [32, 2]      0.635701            0.916379      Adam        0.092069    112       1  0.003592      92.592518   75.538513      custom    [0, 1]         False  1.919848  0.079613    0.05       0.05                0.1                False
config74         LSVM    regional           1024             0              50  admissible_random_uniform         MVNN          50    5000  9.883176e-07   torch.nn.SmoothL1Loss(beta=1 / 32)  0.004824                  2                32      [32, 2]      0.433578            0.908079      Adam        0.019836    464       1  0.000023     132.771239   78.632304      custom    [0, 1]         False  1.719746  0.122269    0.05       0.05                0.1                 True
config190        LSVM    regional           1024             0              50  admissible_random_uniform         MVNN          25    3750  3.551047e-07  torch.nn.SmoothL1Loss(beta=1 / 128)  0.001257                  1                96      [96, 1]      0.727322            0.761248      Adam        0.000389    352       1  0.266547     202.981452   97.878864      custom    [0, 1]         False  1.032181  0.025513    0.05       0.05                0.1                False
config194        LSVM    regional           1024             0              50  admissible_random_uniform         MVNN          50    7000  2.569753e-08  torch.nn.SmoothL1Loss(beta=1 / 128)  0.009702                  2                32      [32, 2]      0.224683            0.874278      Adam        0.322980    464       1  0.000040     207.854257  176.712329      custom    [0, 1]          True  1.262840  0.117965    0.05       0.05                0.1                False
config234        LSVM    regional           1024             0              50  admissible_random_uniform         MVNN          13    1430  1.690273e-07  torch.nn.SmoothL1Loss(beta=1 / 128)  0.001227                  2                32      [32, 2]      0.337333            0.960220      Adam        0.351419    144       1  0.002588     234.982154  117.612506      custom    [0, 1]         False  1.973929  0.070560    0.05       0.05                0.1                 True
config54         LSVM    regional           1024             0              50  admissible_random_uniform         MVNN          25    2750  6.112980e-09   torch.nn.SmoothL1Loss(beta=1 / 32)  0.007081                  1                96      [96, 1]      0.626318            0.838796      Adam        0.000155    480       1  0.001122     101.163094   76.375973      custom    [0, 1]         False  1.364003  0.120316    0.05       0.05                0.1                False
config327        LSVM    regional           1024             0              50  admissible_random_uniform         MVNN          50    6500  1.612732e-10   torch.nn.SmoothL1Loss(beta=1 / 64)  0.004313                  2                32      [32, 2]      0.257982            0.838908      Adam        0.000015    352       1  0.000199     110.416211  171.665429      custom    [0, 1]          True  1.472002  0.134409    0.05       0.05                0.1                False
config4          LSVM    regional           1024             0              50  admissible_random_uniform         MVNN          50    6500  9.895954e-07   torch.nn.SmoothL1Loss(beta=1 / 64)  0.001716                  3                16      [16, 3]      0.566575            0.829429      Adam        0.010300    288       1  0.010934     112.145206   82.569950      custom    [0, 1]          True  1.030545  0.159235    0.05       0.05                0.1                 True
config14         LSVM    regional           1024             0              50  admissible_random_uniform         MVNN          50    7000  3.020173e-08  torch.nn.SmoothL1Loss(beta=1 / 128)  0.004358                  2                32      [32, 2]      0.552562            0.750919      Adam        0.000324     64       1  0.000218     154.430785  168.801559      custom    [0, 1]          True  1.097268  0.155447    0.05       0.05                0.1                False
config340        LSVM    regional           1024             0              50  admissible_random_uniform         MVNN          13    1170  2.135705e-10   torch.nn.SmoothL1Loss(beta=1 / 32)  0.006594                  1                96      [96, 1]      0.517397            0.827411      Adam        0.000167    368       1  0.000962     128.005739  255.148832      custom    [0, 1]         False  1.043823  0.054179    0.05       0.05                0.1                False
config425        LSVM    regional           1024             0              50  admissible_random_uniform         MVNN          13    1300  6.159691e-09   torch.nn.SmoothL1Loss(beta=1 / 64)  0.009547                  1                96      [96, 1]      0.195615            0.803466      Adam        0.000002    416       1  0.329666     187.212513   97.315533      custom    [0, 1]         False  1.259422  0.147888    0.05       0.05                0.1                False
config350        LSVM    regional           1024             0              50  admissible_random_uniform         MVNN          50    6000  1.517859e-08   torch.nn.SmoothL1Loss(beta=1 / 64)  0.001639                  2                32      [32, 2]      0.795658            0.839114      Adam        0.007125    208       1  0.000049     128.885430  152.740144      custom    [0, 1]         False  1.227372  0.034708    0.05       0.05                0.1                 True
config167        LSVM    regional           1024             0              50  admissible_random_uniform         MVNN          50    5500  1.317398e-08   torch.nn.SmoothL1Loss(beta=1 / 32)  0.007786                  3                16      [16, 3]      0.553817            0.900146      Adam        0.000027    464       1  0.008560     204.540512   73.927775      custom    [0, 1]         False  1.676669  0.075393    0.05       0.05                0.1                 True
config288        LSVM    regional           1024             0              50  admissible_random_uniform         MVNN          25    3000  2.844870e-08  torch.nn.SmoothL1Loss(beta=1 / 128)  0.001314                  2                32      [32, 2]      0.351012            0.918508      Adam        0.000009    416       1  0.015042      76.570886  209.886176      custom    [0, 1]         False  1.619550  0.060082    0.05       0.05                0.1                 True
config300        LSVM    regional           1024             0              50  admissible_random_uniform         MVNN          13    1950  9.752593e-07   torch.nn.SmoothL1Loss(beta=1 / 64)  0.001658                  2                32      [32, 2]      0.672135            0.795112      Adam        0.000203    288       1  0.062101     135.230914  252.331627      custom    [0, 1]         False  1.234809  0.034634    0.05       0.05                0.1                False
config380        LSVM    regional           1024             0              50  admissible_random_uniform         MVNN          25    3000  1.924598e-07  torch.nn.SmoothL1Loss(beta=1 / 128)  0.005540                  3                16      [16, 3]      0.471174            0.853854      Adam        0.000170    224       1  0.001571     159.459262  131.208467      custom    [0, 1]          True  1.993966  0.043214    0.05       0.05                0.1                False
config97         LSVM    regional           1024             0              50  admissible_random_uniform         MVNN          50    7000  9.442522e-08  torch.nn.SmoothL1Loss(beta=1 / 128)  0.007186                  2                32      [32, 2]      0.636239            0.835138      Adam        0.000010    496       1  0.011446     103.063651  244.415005      custom    [0, 1]          True  1.044133  0.063946    0.05       0.05                0.1                False
config416        LSVM    regional           1024             0              50  admissible_random_uniform         MVNN          50    5500  1.120032e-06   torch.nn.SmoothL1Loss(beta=1 / 64)  0.007651                  2                32      [32, 2]      0.719452            0.986350      Adam        0.000118    448       1  0.023293     102.343096  156.998041      custom    [0, 1]          True  1.183686  0.071433    0.05       0.05                0.1                False
config497        LSVM    regional           1024             0              50  admissible_random_uniform         MVNN          50    4000  5.580816e-10  torch.nn.SmoothL1Loss(beta=1 / 128)  0.001245                  2                32      [32, 2]      0.354495            0.934365      Adam        0.003508    304       1  0.046557     204.245797  189.840036      custom    [0, 1]         False  1.475105  0.087963    0.05       0.05                0.1                 True
config226        LSVM    regional           1024             0              50  admissible_random_uniform         MVNN          13    1690  1.058212e-07  torch.nn.SmoothL1Loss(beta=1 / 128)  0.001278                  1                96      [96, 1]      0.133880            0.950703      Adam        0.000795    144       1  0.104212     240.647733   68.656224      custom    [0, 1]          True  1.971148  0.069629    0.05       0.05                0.1                False
config447        LSVM    regional           1024             0              50  admissible_random_uniform         MVNN          25    3250  1.528020e-10  torch.nn.SmoothL1Loss(beta=1 / 128)  0.003536                  3                16      [16, 3]      0.406769            0.962852      Adam        0.000895    160       1  0.003906     237.674123   65.235921      custom    [0, 1]         False  1.257029  0.090169    0.05       0.05                0.1                 True
config388        LSVM    regional           1024             0              50  admissible_random_uniform         MVNN          25    3750  2.022301e-05   torch.nn.SmoothL1Loss(beta=1 / 32)  0.002561                  1                96      [96, 1]      0.016360            0.879191      Adam        0.251826    432       1  0.003167     166.006452  148.762383      custom    [0, 1]         False  1.350685  0.061665    0.05       0.05                0.1                False
config478        LSVM    regional           1024             0              50  admissible_random_uniform         MVNN          25    2000  1.335417e-05   torch.nn.SmoothL1Loss(beta=1 / 32)  0.001562                  1                96      [96, 1]      0.704274            0.959614      Adam        0.002119    480       1  0.160734      76.584151  152.420066      custom    [0, 1]         False  1.535668  0.049940    0.05       0.05                0.1                False
config470        LSVM    regional           1024             0              50  admissible_random_uniform         MVNN          13    1820  2.394357e-06  torch.nn.SmoothL1Loss(beta=1 / 128)  0.007241                  3                16      [16, 3]      0.758292            0.905753      Adam        0.670027    448       1  0.017785     156.977046   65.522737      custom    [0, 1]          True  1.920882  0.054744    0.05       0.05                0.1                 True
config345        LSVM    regional           1024             0              50  admissible_random_uniform         MVNN          13    1950  5.704095e-08   torch.nn.SmoothL1Loss(beta=1 / 64)  0.007562                  3                16      [16, 3]      0.652625            0.864761      Adam        0.023137    128       1  0.031074     184.611627  115.648695      custom    [0, 1]          True  1.032432  0.035388    0.05       0.05                0.1                 True
config407        LSVM    regional           1024             0              50  admissible_random_uniform         MVNN          25    3000  5.357791e-06   torch.nn.SmoothL1Loss(beta=1 / 32)  0.008814                  2                32      [32, 2]      0.294519            0.834363      Adam        0.202313    320       1  0.000004     232.878373  233.818154      custom    [0, 1]         False  1.127204  0.021330    0.05       0.05                0.1                 True
config337        LSVM    regional           1024             0              50  admissible_random_uniform         MVNN          25    3500  7.736771e-08  torch.nn.SmoothL1Loss(beta=1 / 128)  0.002732                  2                32      [32, 2]      0.255207            0.920842      Adam        0.000070    320       1  0.000110     229.013536   73.868142      custom    [0, 1]         False  1.591779  0.078976    0.05       0.05                0.1                 True
config208        LSVM    regional           1024             0              50  admissible_random_uniform         MVNN          13    2080  2.192803e-04   torch.nn.SmoothL1Loss(beta=1 / 64)  0.002979                  1                96      [96, 1]      0.446973            0.855508      Adam        0.516029    432       1  0.004689      92.565905  196.698572      custom    [0, 1]         False  1.868266  0.032911    0.05       0.05                0.1                False
config376        LSVM    regional           1024             0              50  admissible_random_uniform         MVNN          13    1950  2.355004e-08   torch.nn.SmoothL1Loss(beta=1 / 64)  0.002847                  2                32      [32, 2]      0.023916            0.915507      Adam        0.032796    288       1  0.000134      91.851203  164.622827      custom    [0, 1]         False  1.443622  0.059846    0.05       0.05                0.1                False
config92         LSVM    regional           1024             0              50  admissible_random_uniform         MVNN          25    2750  7.802298e-09  torch.nn.SmoothL1Loss(beta=1 / 128)  0.006288                  3                16      [16, 3]      0.358423            0.909172      Adam        0.009761    464       1  0.044375      64.840037   65.366392      custom    [0, 1]          True  1.814427  0.099251    0.05       0.05                0.1                 True
config56         LSVM    regional           1024             0              50  admissible_random_uniform         MVNN          25    2750  4.456003e-08  torch.nn.SmoothL1Loss(beta=1 / 128)  0.008990                  1                96      [96, 1]      0.263697            0.903735      Adam        0.051275    480       1  0.000087     149.236105  218.078372      custom    [0, 1]          True  1.588828  0.020758    0.05       0.05                0.1                False
config458        LSVM    regional           1024             0              50  admissible_random_uniform         MVNN          50    7000  1.140116e-09   torch.nn.SmoothL1Loss(beta=1 / 64)  0.006551                  2                32      [32, 2]      0.739289            0.999407      Adam        0.000377    144       1  0.042181     173.447563   76.150800      custom    [0, 1]          True  1.706604  0.026572    0.05       0.05                0.1                False
config498        LSVM    regional           1024             0              50  admissible_random_uniform         MVNN          50    5000  5.720033e-10   torch.nn.SmoothL1Loss(beta=1 / 32)  0.003620                  3                16      [16, 3]      0.253672            0.841325      Adam        0.000015    240       1  0.103089     147.549166  209.479327      custom    [0, 1]         False  1.299328  0.085869    0.05       0.05                0.1                False
config139        LSVM    regional           1024             0              50  admissible_random_uniform         MVNN          25    2000  1.285222e-07  torch.nn.SmoothL1Loss(beta=1 / 128)  0.003646                  2                32      [32, 2]      0.329213            0.949151      Adam        0.002018    112       1  0.000075      89.266393  175.234181      custom    [0, 1]         False  1.528069  0.034301    0.05       0.05                0.1                 True
config68         LSVM    regional           1024             0              50  admissible_random_uniform         MVNN          25    3000  1.533249e-09   torch.nn.SmoothL1Loss(beta=1 / 64)  0.004021                  3                16      [16, 3]      0.539756            0.917510      Adam        0.000132    240       1  0.048486     110.110179  141.204720      custom    [0, 1]          True  1.071801  0.092594    0.05       0.05                0.1                 True
config305        LSVM    regional           1024             0              50  admissible_random_uniform         MVNN          25    3250  3.417068e-07  torch.nn.SmoothL1Loss(beta=1 / 128)  0.002849                  3                16      [16, 3]      0.478926            0.829159      Adam        0.587628    304       1  0.007874     100.537736  119.449799      custom    [0, 1]         False  1.901885  0.100050    0.05       0.05                0.1                False
config173        LSVM    regional           1024             0              50  admissible_random_uniform         MVNN          25    4000  1.803504e-09   torch.nn.SmoothL1Loss(beta=1 / 32)  0.002570                  2                32      [32, 2]      0.305906            0.972831      Adam        0.000011    352       1  0.000046     121.726388  183.434456      custom    [0, 1]         False  1.235951  0.071932    0.05       0.05                0.1                False
config19         LSVM    regional           1024             0              50  admissible_random_uniform         MVNN          50    4000  6.169804e-09   torch.nn.SmoothL1Loss(beta=1 / 64)  0.005687                  3                16      [16, 3]      0.550324            0.973506      Adam        0.085342    256       1  0.226594      80.631269  233.881969      custom    [0, 1]         False  1.567369  0.034545    0.05       0.05                0.1                False
config95         LSVM    regional           1024             0              50  admissible_random_uniform         MVNN          13    1690  1.572154e-10   torch.nn.SmoothL1Loss(beta=1 / 32)  0.009943                  2                32      [32, 2]      0.671044            0.936762      Adam        0.000909    176       1  0.000004     144.102995  112.894696      custom    [0, 1]         False  1.038783  0.024985    0.05       0.05                0.1                 True
config261        LSVM    regional           1024             0              50  admissible_random_uniform         MVNN          50    8000  2.271799e-10  torch.nn.SmoothL1Loss(beta=1 / 128)  0.001050                  2                32      [32, 2]      0.609398            0.790922      Adam        0.003250    256       1  0.086362     106.882092  129.259649      custom    [0, 1]          True  1.792133  0.033912    0.05       0.05                0.1                False
config281        LSVM    regional           1024             0              50  admissible_random_uniform         MVNN          13    1430  2.192896e-09  torch.nn.SmoothL1Loss(beta=1 / 128)  0.007693                  1                96      [96, 1]      0.464624            0.861598      Adam        0.000001    416       1  0.082428      71.258274   81.092874      custom    [0, 1]         False  1.763006  0.158708    0.05       0.05                0.1                False
config402        LSVM    regional           1024             0              50  admissible_random_uniform         MVNN          13    1950  4.415617e-06   torch.nn.SmoothL1Loss(beta=1 / 32)  0.003977                  3                16      [16, 3]      0.313539            0.888439      Adam        0.001055    272       1  0.039338     127.731909  149.829616      custom    [0, 1]          True  1.136604  0.044244    0.05       0.05                0.1                False
config443        LSVM    regional           1024             0              50  admissible_random_uniform         MVNN          50    5000  1.149197e-07   torch.nn.SmoothL1Loss(beta=1 / 32)  0.009159                  1                96      [96, 1]      0.656695            0.838128      Adam        0.108698    464       1  0.000550      94.075006  212.642446      custom    [0, 1]         False  1.353731  0.063027    0.05       0.05                0.1                 True
config43         LSVM    regional           1024             0              50  admissible_random_uniform         MVNN          13    1820  3.434553e-08  torch.nn.SmoothL1Loss(beta=1 / 128)  0.001465                  1                96      [96, 1]      0.154804            0.755435      Adam        0.247221    368       1  0.180522     215.529195   76.515881      custom    [0, 1]         False  1.107750  0.047621    0.05       0.05                0.1                 True
config310        LSVM    regional           1024             0              50  admissible_random_uniform         MVNN          25    3000  4.829691e-08  torch.nn.SmoothL1Loss(beta=1 / 128)  0.003160                  1                96      [96, 1]      0.207747            0.827862      Adam        0.000052    272       1  0.003324     192.183634  166.719309      custom    [0, 1]         False  1.220722  0.142923    0.05       0.05                0.1                 True
config346        LSVM    regional           1024             0              50  admissible_random_uniform         MVNN          50    4500  3.106677e-05   torch.nn.SmoothL1Loss(beta=1 / 32)  0.006878                  2                32      [32, 2]      0.475015            0.781828      Adam        0.197945    320       1  0.000205      82.129443   98.251661      custom    [0, 1]          True  1.133986  0.029421    0.05       0.05                0.1                 True
config255        LSVM    regional           1024             0              50  admissible_random_uniform         MVNN          25    2500  1.266915e-07   torch.nn.SmoothL1Loss(beta=1 / 32)  0.003564                  2                32      [32, 2]      0.397201            0.802102      Adam        0.001785    448       1  0.000081     174.976990  103.159087      custom    [0, 1]          True  1.867832  0.125703    0.05       0.05                0.1                False
config454        LSVM    regional           1024             0              50  admissible_random_uniform         MVNN          13    1950  3.395367e-06   torch.nn.SmoothL1Loss(beta=1 / 32)  0.004971                  2                32      [32, 2]      0.683281            0.828848      Adam        0.097306    512       1  0.000029     172.523270  117.211090      custom    [0, 1]          True  1.982199  0.035815    0.05       0.05                0.1                 True
config373        LSVM    regional           1024             0              50  admissible_random_uniform         MVNN          50    8000  1.135603e-05   torch.nn.SmoothL1Loss(beta=1 / 32)  0.009007                  2                32      [32, 2]      0.156100            0.970338      Adam        0.001128    416       1  0.104341     103.087638  197.603272      custom    [0, 1]          True  1.088701  0.120566    0.05       0.05                0.1                False
config136        LSVM    regional           1024             0              50  admissible_random_uniform         MVNN          13    1170  2.046089e-07  torch.nn.SmoothL1Loss(beta=1 / 128)  0.001058                  2                32      [32, 2]      0.212655            0.873657      Adam        0.001402    464       1  0.000256      65.173453  101.670481      custom    [0, 1]         False  1.319783  0.052506    0.05       0.05                0.1                 True
config422        LSVM    regional           1024             0              50  admissible_random_uniform         MVNN          25    3000  1.394066e-09   torch.nn.SmoothL1Loss(beta=1 / 32)  0.001976                  1                96      [96, 1]      0.083854            0.937785      Adam        0.000103    144       1  0.242872      99.356720  125.083426      custom    [0, 1]          True  1.642073  0.058353    0.05       0.05                0.1                False
config212        LSVM    regional           1024             0              50  admissible_random_uniform         MVNN          25    4000  8.737941e-08   torch.nn.SmoothL1Loss(beta=1 / 32)  0.004988                  1                96      [96, 1]      0.686893            0.831586      Adam        0.341896    432       1  0.000319     130.242469  225.157669      custom    [0, 1]         False  1.008102  0.043440    0.05       0.05                0.1                 True
config192        LSVM    regional           1024             0              50  admissible_random_uniform         MVNN          50    7000  9.813189e-05  torch.nn.SmoothL1Loss(beta=1 / 128)  0.001857                  2                32      [32, 2]      0.051916            0.817920      Adam        0.946303    352       1  0.000238     132.258092  190.988580      custom    [0, 1]          True  1.824997  0.088008    0.05       0.05                0.1                 True
config466        LSVM    regional           1024             0              50  admissible_random_uniform         MVNN          50    4500  1.398114e-10   torch.nn.SmoothL1Loss(beta=1 / 32)  0.009439                  2                32      [32, 2]      0.750486            0.784517      Adam        0.000018    112       1  0.000047     135.231061   72.308281      custom    [0, 1]          True  1.672060  0.040841    0.05       0.05                0.1                 True
config231        LSVM    regional           1024             0              50  admissible_random_uniform         MVNN          13    1300  1.609239e-06  torch.nn.SmoothL1Loss(beta=1 / 128)  0.001860                  1                96      [96, 1]      0.601082            0.837254      Adam        0.003983     64       1  0.266061      79.189425  226.642323      custom    [0, 1]         False  1.919387  0.031417    0.05       0.05                0.1                 True
config319        LSVM    regional           1024             0              50  admissible_random_uniform         MVNN          50    6000  5.708650e-09   torch.nn.SmoothL1Loss(beta=1 / 64)  0.005946                  3                16      [16, 3]      0.060509            0.946464      Adam        0.008898     64       1  0.002424      98.815657  235.460356      custom    [0, 1]          True  1.094971  0.033097    0.05       0.05                0.1                 True
config110        LSVM    regional           1024             0              50  admissible_random_uniform         MVNN          50    6500  5.597877e-07   torch.nn.SmoothL1Loss(beta=1 / 64)  0.001977                  3                16      [16, 3]      0.595025            0.838457      Adam        0.018202    272       1  0.000107     203.138754  168.451156      custom    [0, 1]         False  1.198819  0.090871    0.05       0.05                0.1                 True
config306        LSVM    regional           1024             0              50  admissible_random_uniform         MVNN          13    1430  2.405977e-08   torch.nn.SmoothL1Loss(beta=1 / 64)  0.005652                  3                16      [16, 3]      0.297065            0.926090      Adam        0.000834    512       1  0.000451      96.063813   72.889413      custom    [0, 1]          True  1.326877  0.042554    0.05       0.05                0.1                False
config1          LSVM    regional           1024             0              50  admissible_random_uniform         MVNN          50    5500  9.266354e-07   torch.nn.SmoothL1Loss(beta=1 / 32)  0.005492                  3                16      [16, 3]      0.128017            0.960651      Adam        0.013090    320       1  0.000058     204.277854   78.231780      custom    [0, 1]         False  1.793348  0.067688    0.05       0.05                0.1                False
config27         LSVM    regional           1024             0              50  admissible_random_uniform         MVNN          13    1950  1.011766e-10   torch.nn.SmoothL1Loss(beta=1 / 32)  0.007586                  1                96      [96, 1]      0.105538            0.750034      Adam        0.119959    224       1  0.000293      94.607602   77.197045      custom    [0, 1]         False  1.359891  0.045599    0.05       0.05                0.1                False
config347        LSVM    regional           1024             0              50  admissible_random_uniform         MVNN          25    3000  4.738188e-09   torch.nn.SmoothL1Loss(beta=1 / 64)  0.003060                  1                96      [96, 1]      0.754168            0.936132      Adam        0.007262    496       1  0.000191     163.865379  120.009431      custom    [0, 1]         False  1.238820  0.122920    0.05       0.05                0.1                False
