
CONFIG EVALUATION WITH CRITERIA:1*train-uUB-mae + 1*test-uUB-qloss0.9 (shown are averages)
------------------------------
           eval-loss   lower-CI   upper-CI  n-seeds  train-mae  train-uUB-mae  train-time_min  test-qloss0  test-uUB-qloss0  test-qloss0.6  test-uUB-qloss0.6  test-qloss0.75  test-uUB-qloss0.75  test-qloss0.9  test-uUB-qloss0.9  test-qloss0.95  test-uUB-qloss0.95  test-qloss1  test-uUB-qloss1
config330        SRVM       local           8192             0             100  admissible_random_uniform         MVNN         100    6000  8.767308e-09   torch.nn.SmoothL1Loss(beta=1 / 32)  0.001592                  3                16      [16, 3]      0.245094            0.981389      Adam        0.001594     64       1  0.090377     140.130198  172.373912      custom    [0, 1]         False  1.817430  0.035139    0.05       0.05                0.1                 True
config234        SRVM       local           8192             0             100  admissible_random_uniform         MVNN          25    1750  1.548698e-07   torch.nn.SmoothL1Loss(beta=1 / 32)  0.003172                  3                16      [16, 3]      0.490794            0.831560      Adam        0.001756    144       1  0.000268      73.789091   75.273773      custom    [0, 1]         False  1.442249  0.107418    0.05       0.05                0.1                False
config91         SRVM       local           8192             0             100  admissible_random_uniform         MVNN          25    1500  6.377562e-06  torch.nn.SmoothL1Loss(beta=1 / 128)  0.000868                  3                16      [16, 3]      0.227707            0.926187      Adam        0.144208    432       1  0.000169     109.701386  100.792222      custom    [0, 1]          True  1.573759  0.041236    0.05       0.05                0.1                 True
config140        SRVM       local           8192             0             100  admissible_random_uniform         MVNN          50    2750  8.932897e-09   torch.nn.SmoothL1Loss(beta=1 / 32)  0.001381                  2                32      [32, 2]      0.180524            0.845137      Adam        0.216954    496       1  0.280648      99.863849  201.675920      custom    [0, 1]         False  1.379991  0.023237    0.05       0.05                0.1                False
config145        SRVM       local           8192             0             100  admissible_random_uniform         MVNN          50    4000  2.474460e-08   torch.nn.SmoothL1Loss(beta=1 / 32)  0.000831                  2                32      [32, 2]      0.798747            0.982626      Adam        0.005578    128       1  0.344313     173.718209  226.292026      custom    [0, 1]          True  1.358278  0.056962    0.05       0.05                0.1                False
config7          SRVM       local           8192             0             100  admissible_random_uniform         MVNN          25    1875  2.164939e-05   torch.nn.SmoothL1Loss(beta=1 / 32)  0.004345                  2                32      [32, 2]      0.544326            0.824282      Adam        0.011145    272       1  0.000017     193.765551  126.916752      custom    [0, 1]          True  1.635013  0.056726    0.05       0.05                0.1                False
config316        SRVM       local           8192             0             100  admissible_random_uniform         MVNN          50    2250  1.135940e-08  torch.nn.SmoothL1Loss(beta=1 / 128)  0.001650                  2                32      [32, 2]      0.359344            0.791296      Adam        0.303002    432       1  0.000002     100.717882   90.432422      custom    [0, 1]          True  1.223766  0.029378    0.05       0.05                0.1                 True
config277        SRVM       local           8192             0             100  admissible_random_uniform         MVNN          25    1500  3.070350e-10   torch.nn.SmoothL1Loss(beta=1 / 32)  0.002652                  3                16      [16, 3]      0.294023            0.842396      Adam        0.343608    480       1  0.000274      67.779339  174.985651      custom    [0, 1]         False  1.818984  0.062885    0.05       0.05                0.1                False
config344        SRVM       local           8192             0             100  admissible_random_uniform         MVNN         100    6000  5.045569e-08   torch.nn.SmoothL1Loss(beta=1 / 32)  0.001942                  2                32      [32, 2]      0.069897            0.889379      Adam        0.025253     64       1  0.001448      80.034288  196.700117      custom    [0, 1]          True  1.749877  0.025586    0.05       0.05                0.1                 True
config97         SRVM       local           8192             0             100  admissible_random_uniform         MVNN          25    2000  1.503076e-06   torch.nn.SmoothL1Loss(beta=1 / 32)  0.001792                  2                32      [32, 2]      0.272288            0.781015      Adam        0.170175    160       1  0.000098     126.602854  107.925979      custom    [0, 1]          True  1.475876  0.038973    0.05       0.05                0.1                False
config347        SRVM       local           8192             0             100  admissible_random_uniform         MVNN         100    4500  2.464204e-09   torch.nn.SmoothL1Loss(beta=1 / 32)  0.000864                  3                16      [16, 3]      0.338007            0.830756      Adam        0.152247    208       1  0.000012     201.206642  125.218884      custom    [0, 1]         False  1.570683  0.054271    0.05       0.05                0.1                 True
config454        SRVM       local           8192             0             100  admissible_random_uniform         MVNN         100    6500  4.110312e-05  torch.nn.SmoothL1Loss(beta=1 / 128)  0.001552                  3                16      [16, 3]      0.749120            0.821424      Adam        0.068059    128       1  0.032723      79.373251  150.142157      custom    [0, 1]         False  1.939912  0.058871    0.05       0.05                0.1                 True
config269        SRVM       local           8192             0             100  admissible_random_uniform         MVNN          25    1625  6.683990e-08   torch.nn.SmoothL1Loss(beta=1 / 32)  0.002455                  3                16      [16, 3]      0.163145            0.886720      Adam        0.000715    160       1  0.000002     168.161552  149.861330      custom    [0, 1]         False  1.260339  0.046751    0.05       0.05                0.1                False
config115        SRVM       local           8192             0             100  admissible_random_uniform         MVNN         100    5000  5.379166e-08   torch.nn.SmoothL1Loss(beta=1 / 64)  0.001964                  2                32      [32, 2]      0.257401            0.899834      Adam        0.157483    112       1  0.024762     179.368696  117.099623      custom    [0, 1]          True  1.973168  0.040777    0.05       0.05                0.1                 True
config426        SRVM       local           8192             0             100  admissible_random_uniform         MVNN          50    2250  2.916269e-06  torch.nn.SmoothL1Loss(beta=1 / 128)  0.003768                  2                32      [32, 2]      0.557145            0.994302      Adam        0.000878    448       1  0.001148     135.366303  174.961432      custom    [0, 1]         False  1.629895  0.147484    0.05       0.05                0.1                False
config401        SRVM       local           8192             0             100  admissible_random_uniform         MVNN          25    1750  2.191976e-08  torch.nn.SmoothL1Loss(beta=1 / 128)  0.002687                  3                16      [16, 3]      0.479597            0.790954      Adam        0.002751    432       1  0.007960     143.361016  169.277386      custom    [0, 1]          True  1.724861  0.029492    0.05       0.05                0.1                 True
config328        SRVM       local           8192             0             100  admissible_random_uniform         MVNN          50    2750  4.058653e-07   torch.nn.SmoothL1Loss(beta=1 / 64)  0.001029                  2                32      [32, 2]      0.110797            0.840685      Adam        0.119344    224       1  0.000268     133.088027   85.488982      custom    [0, 1]         False  1.591109  0.026306    0.05       0.05                0.1                 True
config105        SRVM       local           8192             0             100  admissible_random_uniform         MVNN         100    6500  3.007382e-06   torch.nn.SmoothL1Loss(beta=1 / 64)  0.005648                  3                16      [16, 3]      0.590984            0.909524      Adam        0.018271    160       1  0.000821      65.793679  117.744271      custom    [0, 1]         False  1.786118  0.036266    0.05       0.05                0.1                 True
config217        SRVM       local           8192             0             100  admissible_random_uniform         MVNN         100    4000  1.379315e-07   torch.nn.SmoothL1Loss(beta=1 / 32)  0.003708                  2                32      [32, 2]      0.159394            0.788334      Adam        0.000023    512       1  0.008584     210.563630  143.505574      custom    [0, 1]          True  1.568200  0.027482    0.05       0.05                0.1                 True
config162        SRVM       local           8192             0             100  admissible_random_uniform         MVNN         100    7000  3.118523e-08   torch.nn.SmoothL1Loss(beta=1 / 64)  0.005412                  2                32      [32, 2]      0.227850            0.918396      Adam        0.000258    224       1  0.006603      81.110986   70.741556      custom    [0, 1]         False  1.788008  0.030890    0.05       0.05                0.1                False
config226        SRVM       local           8192             0             100  admissible_random_uniform         MVNN         100    5500  7.601581e-10  torch.nn.SmoothL1Loss(beta=1 / 128)  0.004199                  2                32      [32, 2]      0.785709            0.969651      Adam        0.047406    512       1  0.258581     114.060637  164.359314      custom    [0, 1]         False  1.765625  0.020797    0.05       0.05                0.1                False
config385        SRVM       local           8192             0             100  admissible_random_uniform         MVNN          25    1625  2.182279e-06  torch.nn.SmoothL1Loss(beta=1 / 128)  0.000998                  3                16      [16, 3]      0.521298            0.966235      Adam        0.267076    464       1  0.000026      74.710565  184.383487      custom    [0, 1]          True  1.472794  0.026255    0.05       0.05                0.1                 True
config190        SRVM       local           8192             0             100  admissible_random_uniform         MVNN          25    1375  2.158292e-07   torch.nn.SmoothL1Loss(beta=1 / 32)  0.002197                  2                32      [32, 2]      0.523688            0.879859      Adam        0.000168    384       1  0.000053      92.307797   85.030682      custom    [0, 1]          True  1.929730  0.086434    0.05       0.05                0.1                False
config429        SRVM       local           8192             0             100  admissible_random_uniform         MVNN         100    6000  1.769458e-07  torch.nn.SmoothL1Loss(beta=1 / 128)  0.002653                  3                16      [16, 3]      0.098251            0.800534      Adam        0.035164    368       1  0.135206      67.161784  173.804995      custom    [0, 1]          True  1.870366  0.053213    0.05       0.05                0.1                 True
config353        SRVM       local           8192             0             100  admissible_random_uniform         MVNN          25    1250  1.146216e-09  torch.nn.SmoothL1Loss(beta=1 / 128)  0.004081                  2                32      [32, 2]      0.165830            0.750168      Adam        0.000035    416       1  0.000370     181.573911  218.307821      custom    [0, 1]         False  1.215298  0.021585    0.05       0.05                0.1                 True
config8          SRVM       local           8192             0             100  admissible_random_uniform         MVNN          25    1375  4.970932e-07   torch.nn.SmoothL1Loss(beta=1 / 32)  0.004405                  3                16      [16, 3]      0.461845            0.841118      Adam        0.000298    320       1  0.000005     191.074858  158.826333      custom    [0, 1]         False  1.810195  0.070484    0.05       0.05                0.1                False
config68         SRVM       local           8192             0             100  admissible_random_uniform         MVNN          50    2750  1.784927e-08   torch.nn.SmoothL1Loss(beta=1 / 32)  0.003258                  3                16      [16, 3]      0.540541            0.754168      Adam        0.001548    224       1  0.000002     180.098720   98.764504      custom    [0, 1]         False  1.385615  0.037117    0.05       0.05                0.1                 True
config167        SRVM       local           8192             0             100  admissible_random_uniform         MVNN         100    4500  4.264417e-10   torch.nn.SmoothL1Loss(beta=1 / 64)  0.001040                  2                32      [32, 2]      0.095849            0.884452      Adam        0.805584    176       1  0.000035     190.324405  161.128661      custom    [0, 1]         False  1.924497  0.021370    0.05       0.05                0.1                 True
config343        SRVM       local           8192             0             100  admissible_random_uniform         MVNN          25    1500  8.600270e-10   torch.nn.SmoothL1Loss(beta=1 / 64)  0.002563                  3                16      [16, 3]      0.074726            0.837913      Adam        0.013790    144       1  0.002755     203.945246  230.619228      custom    [0, 1]         False  1.597665  0.045793    0.05       0.05                0.1                 True
config54         SRVM       local           8192             0             100  admissible_random_uniform         MVNN          25    1875  9.586600e-10   torch.nn.SmoothL1Loss(beta=1 / 32)  0.001463                  3                16      [16, 3]      0.672890            0.852296      Adam        0.020278    432       1  0.058019      74.379707  196.476840      custom    [0, 1]         False  1.625377  0.049837    0.05       0.05                0.1                 True
config66         SRVM       local           8192             0             100  admissible_random_uniform         MVNN          25    1250  7.930421e-07   torch.nn.SmoothL1Loss(beta=1 / 64)  0.004994                  3                16      [16, 3]      0.062548            0.925278      Adam        0.112471    192       1  0.003459     187.927382   76.842632      custom    [0, 1]         False  1.957754  0.067080    0.05       0.05                0.1                 True
config452        SRVM       local           8192             0             100  admissible_random_uniform         MVNN          25    1000  1.866133e-10   torch.nn.SmoothL1Loss(beta=1 / 32)  0.003355                  3                16      [16, 3]      0.170490            0.808562      Adam        0.000044    256       1  0.000641      83.438162  198.180149      custom    [0, 1]          True  1.269395  0.029752    0.05       0.05                0.1                 True
config291        SRVM       local           8192             0             100  admissible_random_uniform         MVNN          50    3500  1.927243e-05  torch.nn.SmoothL1Loss(beta=1 / 128)  0.003018                  3                16      [16, 3]      0.294685            0.944673      Adam        0.392247    400       1  0.000052      92.412823   97.186408      custom    [0, 1]         False  1.362221  0.030883    0.05       0.05                0.1                False
config279        SRVM       local           8192             0             100  admissible_random_uniform         MVNN          50    2500  9.748956e-07  torch.nn.SmoothL1Loss(beta=1 / 128)  0.001974                  2                32      [32, 2]      0.672630            0.878505      Adam        0.008829    384       1  0.026706      94.151904  118.533740      custom    [0, 1]          True  1.666790  0.055760    0.05       0.05                0.1                False
config356        SRVM       local           8192             0             100  admissible_random_uniform         MVNN          50    3250  4.663977e-07  torch.nn.SmoothL1Loss(beta=1 / 128)  0.004552                  2                32      [32, 2]      0.325213            0.952979      Adam        0.005990    336       1  0.000116     102.778397   92.504388      custom    [0, 1]          True  1.241949  0.124207    0.05       0.05                0.1                 True
config313        SRVM       local           8192             0             100  admissible_random_uniform         MVNN         100    7000  1.604567e-09  torch.nn.SmoothL1Loss(beta=1 / 128)  0.004565                  2                32      [32, 2]      0.729299            0.792396      Adam        0.154879    368       1  0.113635     104.665031  201.557764      custom    [0, 1]          True  1.972927  0.021642    0.05       0.05                0.1                 True
config212        SRVM       local           8192             0             100  admissible_random_uniform         MVNN          50    3750  6.294076e-08   torch.nn.SmoothL1Loss(beta=1 / 32)  0.003177                  2                32      [32, 2]      0.021616            0.780111      Adam        0.083611    160       1  0.000003     214.017576  171.279031      custom    [0, 1]         False  1.674002  0.103490    0.05       0.05                0.1                False
config352        SRVM       local           8192             0             100  admissible_random_uniform         MVNN          25    1625  8.674907e-06   torch.nn.SmoothL1Loss(beta=1 / 64)  0.005918                  2                32      [32, 2]      0.116148            0.956634      Adam        0.130153    464       1  0.000913     250.358948  158.673631      custom    [0, 1]          True  1.341148  0.033232    0.05       0.05                0.1                False
config324        SRVM       local           8192             0             100  admissible_random_uniform         MVNN          25    1500  1.537551e-09  torch.nn.SmoothL1Loss(beta=1 / 128)  0.002205                  2                32      [32, 2]      0.333943            0.916383      Adam        0.002219    480       1  0.010409     105.698144   93.778421      custom    [0, 1]          True  1.472108  0.030154    0.05       0.05                0.1                 True
config243        SRVM       local           8192             0             100  admissible_random_uniform         MVNN         100    8000  1.975683e-10   torch.nn.SmoothL1Loss(beta=1 / 64)  0.000937                  2                32      [32, 2]      0.276339            0.880888      Adam        0.000052     64       1  0.002080     152.944150   88.385888      custom    [0, 1]         False  1.122638  0.020751    0.05       0.05                0.1                 True
config453        SRVM       local           8192             0             100  admissible_random_uniform         MVNN          25    1625  1.748233e-09   torch.nn.SmoothL1Loss(beta=1 / 32)  0.005484                  3                16      [16, 3]      0.123661            0.961620      Adam        0.000003    208       1  0.000076     135.480974  188.134825      custom    [0, 1]         False  1.829693  0.056155    0.05       0.05                0.1                 True
config436        SRVM       local           8192             0             100  admissible_random_uniform         MVNN          50    2000  1.669848e-07   torch.nn.SmoothL1Loss(beta=1 / 64)  0.002956                  3                16      [16, 3]      0.276922            0.879174      Adam        0.000110    288       1  0.000020     160.521420   81.779214      custom    [0, 1]          True  1.865101  0.046662    0.05       0.05                0.1                 True
config478        SRVM       local           8192             0             100  admissible_random_uniform         MVNN          50    4000  4.093993e-05  torch.nn.SmoothL1Loss(beta=1 / 128)  0.001579                  3                16      [16, 3]      0.782236            0.835992      Adam        0.815513    304       1  0.006631     228.255170  101.714606      custom    [0, 1]          True  1.891278  0.052060    0.05       0.05                0.1                 True
config345        SRVM       local           8192             0             100  admissible_random_uniform         MVNN          25    1500  6.054201e-08   torch.nn.SmoothL1Loss(beta=1 / 32)  0.002191                  2                32      [32, 2]      0.536964            0.918882      Adam        0.000041    288       1  0.152110     117.164615  223.217110      custom    [0, 1]         False  1.983708  0.023938    0.05       0.05                0.1                 True
config177        SRVM       local           8192             0             100  admissible_random_uniform         MVNN          25    1375  2.706619e-07  torch.nn.SmoothL1Loss(beta=1 / 128)  0.002594                  2                32      [32, 2]      0.408811            0.817801      Adam        0.000203     80       1  0.000205     184.098262  125.806120      custom    [0, 1]         False  1.311206  0.067621    0.05       0.05                0.1                False
config26         SRVM       local           8192             0             100  admissible_random_uniform         MVNN         100    7500  2.056252e-05  torch.nn.SmoothL1Loss(beta=1 / 128)  0.004247                  3                16      [16, 3]      0.090414            0.907282      Adam        0.011003    496       1  0.000251     142.827349  144.774234      custom    [0, 1]          True  1.903587  0.136168    0.05       0.05                0.1                False
config490        SRVM       local           8192             0             100  admissible_random_uniform         MVNN          25    1125  2.486634e-08   torch.nn.SmoothL1Loss(beta=1 / 64)  0.001112                  3                16      [16, 3]      0.043645            0.770499      Adam        0.000024     64       1  0.032886     227.267227   65.001308      custom    [0, 1]         False  1.750352  0.056470    0.05       0.05                0.1                 True
config69         SRVM       local           8192             0             100  admissible_random_uniform         MVNN          25    1375  1.531707e-08   torch.nn.SmoothL1Loss(beta=1 / 32)  0.000872                  3                16      [16, 3]      0.207694            0.951736      Adam        0.011241    128       1  0.000153      70.708127  133.684424      custom    [0, 1]         False  1.373525  0.043740    0.05       0.05                0.1                 True
config468        SRVM       local           8192             0             100  admissible_random_uniform         MVNN          50    2000  7.237619e-07   torch.nn.SmoothL1Loss(beta=1 / 64)  0.003795                  2                32      [32, 2]      0.669730            0.850160      Adam        0.000293    304       1  0.031772     153.655333  160.432022      custom    [0, 1]         False  1.914224  0.032470    0.05       0.05                0.1                 True
config61         SRVM       local           8192             0             100  admissible_random_uniform         MVNN          25    1875  1.528995e-08   torch.nn.SmoothL1Loss(beta=1 / 64)  0.003641                  2                32      [32, 2]      0.134854            0.834928      Adam        0.000667    112       1  0.013797      87.985499   96.221996      custom    [0, 1]         False  1.212785  0.031810    0.05       0.05                0.1                False
config257        SRVM       local           8192             0             100  admissible_random_uniform         MVNN         100    8000  6.985118e-07   torch.nn.SmoothL1Loss(beta=1 / 32)  0.001300                  2                32      [32, 2]      0.090733            0.837435      Adam        0.109426     96       1  0.000051      74.998754  130.652751      custom    [0, 1]          True  1.410796  0.026299    0.05       0.05                0.1                 True
config375        SRVM       local           8192             0             100  admissible_random_uniform         MVNN          25    1250  1.161095e-07   torch.nn.SmoothL1Loss(beta=1 / 64)  0.002858                  2                32      [32, 2]      0.429647            0.915861      Adam        0.000938    448       1  0.010707     212.851360  161.790683      custom    [0, 1]          True  1.319462  0.033581    0.05       0.05                0.1                 True
config301        SRVM       local           8192             0             100  admissible_random_uniform         MVNN          50    4000  2.771295e-10   torch.nn.SmoothL1Loss(beta=1 / 64)  0.002902                  3                16      [16, 3]      0.022704            0.914302      Adam        0.000014    224       1  0.000053      82.925192   99.597053      custom    [0, 1]          True  1.541267  0.128944    0.05       0.05                0.1                 True
config98         SRVM       local           8192             0             100  admissible_random_uniform         MVNN          25    1500  9.782933e-07   torch.nn.SmoothL1Loss(beta=1 / 32)  0.001003                  3                16      [16, 3]      0.770878            0.841982      Adam        0.002062    224       1  0.003183     220.833643   64.638056      custom    [0, 1]         False  1.860290  0.087428    0.05       0.05                0.1                 True
config194        SRVM       local           8192             0             100  admissible_random_uniform         MVNN          50    2750  1.290396e-08  torch.nn.SmoothL1Loss(beta=1 / 128)  0.004296                  2                32      [32, 2]      0.071645            0.796134      Adam        0.163820     96       1  0.040133     131.861380   84.094867      custom    [0, 1]          True  1.951101  0.045957    0.05       0.05                0.1                False
config295        SRVM       local           8192             0             100  admissible_random_uniform         MVNN         100    5000  4.539421e-09   torch.nn.SmoothL1Loss(beta=1 / 32)  0.002872                  3                16      [16, 3]      0.614550            0.843268      Adam        0.410612    304       1  0.085166      65.612048   77.033663      custom    [0, 1]         False  1.634396  0.021167    0.05       0.05                0.1                False
config122        SRVM       local           8192             0             100  admissible_random_uniform         MVNN          25    1250  2.239106e-06  torch.nn.SmoothL1Loss(beta=1 / 128)  0.001785                  3                16      [16, 3]      0.559554            0.811868      Adam        0.018170    384       1  0.000001     152.346697  202.313268      custom    [0, 1]          True  1.497397  0.123667    0.05       0.05                0.1                False
config189        SRVM       local           8192             0             100  admissible_random_uniform         MVNN          25    1125  1.248242e-06   torch.nn.SmoothL1Loss(beta=1 / 64)  0.001616                  2                32      [32, 2]      0.683348            0.967374      Adam        0.000287    208       1  0.000004     202.199784  125.826393      custom    [0, 1]          True  1.398469  0.026311    0.05       0.05                0.1                False
config34         SRVM       local           8192             0             100  admissible_random_uniform         MVNN          50    2750  3.344418e-09  torch.nn.SmoothL1Loss(beta=1 / 128)  0.001415                  3                16      [16, 3]      0.768272            0.812998      Adam        0.000124    352       1  0.245098     235.434642  133.761641      custom    [0, 1]          True  1.364596  0.021314    0.05       0.05                0.1                False
config486        SRVM       local           8192             0             100  admissible_random_uniform         MVNN         100    4000  1.513703e-07   torch.nn.SmoothL1Loss(beta=1 / 64)  0.001940                  2                32      [32, 2]      0.702428            0.995602      Adam        0.000028    352       1  0.013757      90.062160   72.731605      custom    [0, 1]          True  1.646811  0.154090    0.05       0.05                0.1                False
config221        SRVM       local           8192             0             100  admissible_random_uniform         MVNN         100    4000  4.165680e-09  torch.nn.SmoothL1Loss(beta=1 / 128)  0.001629                  2                32      [32, 2]      0.681656            0.917746      Adam        0.000136    144       1  0.030376     157.386280  186.181504      custom    [0, 1]         False  1.852983  0.100027    0.05       0.05                0.1                False
config461        SRVM       local           8192             0             100  admissible_random_uniform         MVNN          25    1000  5.762976e-07  torch.nn.SmoothL1Loss(beta=1 / 128)  0.005798                  2                32      [32, 2]      0.167544            0.812360      Adam        0.002502    368       1  0.211256     204.944835  119.435322      custom    [0, 1]         False  1.705794  0.049895    0.05       0.05                0.1                False
config446        SRVM       local           8192             0             100  admissible_random_uniform         MVNN          50    3500  4.236933e-09   torch.nn.SmoothL1Loss(beta=1 / 64)  0.001878                  3                16      [16, 3]      0.618972            0.920095      Adam        0.000007    448       1  0.000065     167.908982  254.981781      custom    [0, 1]         False  1.480261  0.123750    0.05       0.05                0.1                False
config275        SRVM       local           8192             0             100  admissible_random_uniform         MVNN          50    3250  1.018223e-05   torch.nn.SmoothL1Loss(beta=1 / 32)  0.002655                  2                32      [32, 2]      0.404573            0.966067      Adam        0.424738    160       1  0.000146     230.869406  139.414345      custom    [0, 1]          True  1.420542  0.069882    0.05       0.05                0.1                False
config304        SRVM       local           8192             0             100  admissible_random_uniform         MVNN          25    1625  4.196476e-06   torch.nn.SmoothL1Loss(beta=1 / 32)  0.005107                  3                16      [16, 3]      0.330007            0.850957      Adam        0.105823    208       1  0.036416      66.681320  164.515832      custom    [0, 1]          True  1.915982  0.071772    0.05       0.05                0.1                 True
config414        SRVM       local           8192             0             100  admissible_random_uniform         MVNN          50    3000  1.037236e-09   torch.nn.SmoothL1Loss(beta=1 / 32)  0.001284                  3                16      [16, 3]      0.354198            0.912482      Adam        0.002423    512       1  0.016154     129.300680  229.795624      custom    [0, 1]         False  1.432167  0.070059    0.05       0.05                0.1                 True
config250        SRVM       local           8192             0             100  admissible_random_uniform         MVNN          25    1125  1.058036e-10   torch.nn.SmoothL1Loss(beta=1 / 64)  0.002931                  2                32      [32, 2]      0.723285            0.945178      Adam        0.000092     96       1  0.000913      70.023424  134.959739      custom    [0, 1]         False  1.691795  0.028793    0.05       0.05                0.1                 True
config303        SRVM       local           8192             0             100  admissible_random_uniform         MVNN         100    6500  1.081761e-08   torch.nn.SmoothL1Loss(beta=1 / 64)  0.001723                  2                32      [32, 2]      0.069519            0.790505      Adam        0.000564    496       1  0.001130     121.773313  146.426166      custom    [0, 1]          True  1.303891  0.047670    0.05       0.05                0.1                 True
config87         SRVM       local           8192             0             100  admissible_random_uniform         MVNN          50    3500  4.123548e-08   torch.nn.SmoothL1Loss(beta=1 / 64)  0.001915                  3                16      [16, 3]      0.033802            0.977346      Adam        0.000021    224       1  0.000008     174.647931   85.223281      custom    [0, 1]          True  1.258099  0.085613    0.05       0.05                0.1                False
config497        SRVM       local           8192             0             100  admissible_random_uniform         MVNN         100    6500  5.255572e-09  torch.nn.SmoothL1Loss(beta=1 / 128)  0.005653                  3                16      [16, 3]      0.701559            0.967254      Adam        0.000225    320       1  0.000096      87.736070  239.212129      custom    [0, 1]         False  1.339151  0.032187    0.05       0.05                0.1                 True
config75         SRVM       local           8192             0             100  admissible_random_uniform         MVNN          50    3250  1.021849e-09   torch.nn.SmoothL1Loss(beta=1 / 32)  0.002817                  2                32      [32, 2]      0.001056            0.969418      Adam        0.000095    480       1  0.002630     121.221204   94.489472      custom    [0, 1]         False  1.750933  0.065542    0.05       0.05                0.1                 True
config355        SRVM       local           8192             0             100  admissible_random_uniform         MVNN          50    3000  6.141561e-10   torch.nn.SmoothL1Loss(beta=1 / 32)  0.002970                  3                16      [16, 3]      0.358822            0.789902      Adam        0.000692    448       1  0.000667     100.333695   81.372788      custom    [0, 1]         False  1.414882  0.054901    0.05       0.05                0.1                 True
config314        SRVM       local           8192             0             100  admissible_random_uniform         MVNN          50    3250  1.183878e-08   torch.nn.SmoothL1Loss(beta=1 / 32)  0.005972                  2                32      [32, 2]      0.293226            0.958477      Adam        0.000004    240       1  0.005935      88.997705  219.468953      custom    [0, 1]         False  1.028978  0.054529    0.05       0.05                0.1                 True
config260        SRVM       local           8192             0             100  admissible_random_uniform         MVNN          50    2000  1.700306e-06   torch.nn.SmoothL1Loss(beta=1 / 64)  0.001257                  2                32      [32, 2]      0.133516            0.898337      Adam        0.113716    384       1  0.000258     109.662377  102.011461      custom    [0, 1]          True  1.423016  0.036515    0.05       0.05                0.1                 True
config278        SRVM       local           8192             0             100  admissible_random_uniform         MVNN          25    1125  2.957699e-05   torch.nn.SmoothL1Loss(beta=1 / 64)  0.002732                  3                16      [16, 3]      0.646392            0.873673      Adam        0.142966    416       1  0.010896     100.161625   98.201395      custom    [0, 1]         False  1.340688  0.059834    0.05       0.05                0.1                False
config59         SRVM       local           8192             0             100  admissible_random_uniform         MVNN          50    4000  2.843008e-10  torch.nn.SmoothL1Loss(beta=1 / 128)  0.004100                  2                32      [32, 2]      0.421973            0.820660      Adam        0.241517    224       1  0.001008      71.187871   94.273298      custom    [0, 1]         False  1.160796  0.077406    0.05       0.05                0.1                False
config378        SRVM       local           8192             0             100  admissible_random_uniform         MVNN          25    1500  9.980191e-10   torch.nn.SmoothL1Loss(beta=1 / 64)  0.005519                  3                16      [16, 3]      0.081313            0.815003      Adam        0.001031    304       1  0.012418     102.566975   72.101229      custom    [0, 1]         False  1.741792  0.038049    0.05       0.05                0.1                 True
config489        SRVM       local           8192             0             100  admissible_random_uniform         MVNN          50    3500  3.952635e-05   torch.nn.SmoothL1Loss(beta=1 / 32)  0.001084                  3                16      [16, 3]      0.279199            0.986278      Adam        0.026787    352       1  0.004404      99.320473  235.102676      custom    [0, 1]          True  1.277072  0.032946    0.05       0.05                0.1                 True
config84         SRVM       local           8192             0             100  admissible_random_uniform         MVNN          25    2000  1.444113e-07  torch.nn.SmoothL1Loss(beta=1 / 128)  0.002595                  3                16      [16, 3]      0.475099            0.857030      Adam        0.045396    320       1  0.000962      96.795135  135.308483      custom    [0, 1]          True  1.316625  0.072623    0.05       0.05                0.1                 True
config44         SRVM       local           8192             0             100  admissible_random_uniform         MVNN          25    1500  1.110366e-08  torch.nn.SmoothL1Loss(beta=1 / 128)  0.001431                  3                16      [16, 3]      0.620504            0.805206      Adam        0.076498    480       1  0.000056      89.404027  234.573256      custom    [0, 1]         False  1.167133  0.029244    0.05       0.05                0.1                 True
config399        SRVM       local           8192             0             100  admissible_random_uniform         MVNN         100    8000  1.410833e-07   torch.nn.SmoothL1Loss(beta=1 / 32)  0.001701                  2                32      [32, 2]      0.782520            0.911696      Adam        0.000039     80       1  0.029116      67.257658   97.166617      custom    [0, 1]          True  1.171487  0.031010    0.05       0.05                0.1                False
config348        SRVM       local           8192             0             100  admissible_random_uniform         MVNN         100    6500  3.486001e-07   torch.nn.SmoothL1Loss(beta=1 / 32)  0.004575                  3                16      [16, 3]      0.090098            0.759285      Adam        0.210926    400       1  0.006250     167.149836   75.481490      custom    [0, 1]          True  1.957284  0.144432    0.05       0.05                0.1                False
config236        SRVM       local           8192             0             100  admissible_random_uniform         MVNN          50    3500  1.191481e-09   torch.nn.SmoothL1Loss(beta=1 / 32)  0.003740                  2                32      [32, 2]      0.362677            0.781725      Adam        0.002696    176       1  0.149963     131.253702   94.437998      custom    [0, 1]          True  1.506486  0.072248    0.05       0.05                0.1                False
config366        SRVM       local           8192             0             100  admissible_random_uniform         MVNN         100    6500  1.217326e-10   torch.nn.SmoothL1Loss(beta=1 / 32)  0.002722                  2                32      [32, 2]      0.668179            0.753969      Adam        0.000051    368       1  0.205527      76.893837  140.374627      custom    [0, 1]         False  1.540485  0.035818    0.05       0.05                0.1                False
